NAME,S1901_C01_001E,S1901_C01_013E
ZCTA5 17011,13802,95684
ZCTA5 84073,84,95682
ZCTA5 48051,6183,95673
ZCTA5 19128,16980,95665
ZCTA5 22642,1736,95650
ZCTA5 28428,2923,95644
ZCTA5 98365,2385,95643
ZCTA5 91792,8832,95642
ZCTA5 12110,7442,95637
ZCTA5 61259,551,95632
ZCTA5 54650,10575,95630
ZCTA5 25560,3117,95626
ZCTA5 59421,887,95613
ZCTA5 19506,2674,95612
ZCTA5 13108,2658,95606
ZCTA5 94567,263,95604
ZCTA5 78114,7790,95603
ZCTA5 21716,2148,95596
ZCTA5 65203,24944,95592
ZCTA5 46234,9788,95583
ZCTA5 43214,12682,95581
ZCTA5 30360,5331,95581
ZCTA5 92337,9923,95580
ZCTA5 23056,177,95580
ZCTA5 95632,10358,95578
ZCTA5 08317,642,95577
ZCTA5 72843,956,95570
ZCTA5 52314,1786,95568
ZCTA5 50256,236,95565
ZCTA5 98108,8595,95557
ZCTA5 17502,1042,95555
ZCTA5 98375,10179,95548
ZCTA5 83857,411,95548
ZCTA5 89509,17073,95547
ZCTA5 95549,366,95547
ZCTA5 92203,12002,95542
ZCTA5 04062,7103,95540
ZCTA5 95692,1662,95539
ZCTA5 60477,15335,95532
ZCTA5 81647,2472,95518
ZCTA5 73020,8602,95513
ZCTA5 23181,2008,95506
ZCTA5 60107,13206,95505
ZCTA5 97702,20316,95495
ZCTA5 10950,13043,95494
ZCTA5 81601,6161,95492
ZCTA5 19078,4528,95485
ZCTA5 48189,6127,95473
ZCTA5 92026,17645,95471
ZCTA5 07062,3994,95471
ZCTA5 02532,5950,95469
ZCTA5 03770,103,95469
ZCTA5 85339,14022,95459
ZCTA5 20640,4180,95458
ZCTA5 27357,3040,95458
ZCTA5 71006,4758,95452
ZCTA5 04564,237,95450
ZCTA5 98240,1091,95445
ZCTA5 16053,1720,95425
ZCTA5 98270,18803,95420
ZCTA5 19975,4199,95408
ZCTA5 76436,55,95402
ZCTA5 01098,573,95399
ZCTA5 57246,101,95397
ZCTA5 52778,1603,95395
ZCTA5 53577,554,95389
ZCTA5 12523,817,95387
ZCTA5 80481,227,95383
ZCTA5 21711,456,95382
ZCTA5 63128,13423,95376
ZCTA5 13431,732,95366
ZCTA5 08201,3752,95363
ZCTA5 69123,360,95360
ZCTA5 08332,14107,95359
ZCTA5 46060,15428,95355
ZCTA5 54022,8243,95353
ZCTA5 13044,1166,95346
ZCTA5 49267,1489,95345
ZCTA5 03832,158,95344
ZCTA5 98133,22212,95334
ZCTA5 97022,1532,95327
ZCTA5 53147,7397,95326
ZCTA5 21782,1634,95314
ZCTA5 85637,476,95313
ZCTA5 85388,9855,95312
ZCTA5 77532,10686,95307
ZCTA5 80224,7781,95303
ZCTA5 56294,50,95302
ZCTA5 15470,296,95299
ZCTA5 03766,4140,95297
ZCTA5 06277,1554,95295
ZCTA5 30045,13580,95289
ZCTA5 28790,1447,95285
ZCTA5 30025,3704,95283
ZCTA5 64151,10685,95280
ZCTA5 46382,787,95279
ZCTA5 70778,935,95275
ZCTA5 48642,13898,95272
ZCTA5 17762,238,95264
ZCTA5 89002,12865,95263
ZCTA5 15360,679,95263
ZCTA5 18974,17299,95252
ZCTA5 72116,9460,95247
ZCTA5 29355,270,95246
ZCTA5 27314,350,95244
ZCTA5 18301,9995,95242
ZCTA5 72039,757,95241
ZCTA5 89316,364,95237
ZCTA5 77536,11305,95233
ZCTA5 99901,5299,95227
ZCTA5 48083,9364,95226
ZCTA5 44224,16095,95223
ZCTA5 48158,3209,95213
ZCTA5 56244,541,95211
ZCTA5 97109,220,95211
ZCTA5 08012,14625,95210
ZCTA5 19564,48,95185
ZCTA5 55448,10452,95184
ZCTA5 05142,237,95180
ZCTA5 27572,2812,95179
ZCTA5 19945,2839,95178
ZCTA5 27282,6595,95177
ZCTA5 75402,6424,95173
ZCTA5 18414,2259,95167
ZCTA5 80455,262,95167
ZCTA5 70632,231,95166
ZCTA5 22843,958,95151
ZCTA5 74856,303,95151
ZCTA5 56310,2101,95147
ZCTA5 45209,6049,95141
ZCTA5 64070,1267,95137
ZCTA5 59007,55,95135
ZCTA5 61438,290,95128
ZCTA5 34737,1200,95110
ZCTA5 56245,276,95106
ZCTA5 08212,93,95076
ZCTA5 55046,1976,95075
ZCTA5 60538,8627,95043
ZCTA5 10027,23835,95040
ZCTA5 98524,1625,95035
ZCTA5 23236,9534,95027
ZCTA5 52054,299,95024
ZCTA5 54208,2366,95022
ZCTA5 69168,90,95022
ZCTA5 16410,725,95018
ZCTA5 64466,190,95018
ZCTA5 60150,711,95017
ZCTA5 32776,4183,95013
ZCTA5 42366,1885,95011
ZCTA5 02827,822,95011
ZCTA5 30541,658,95010
ZCTA5 43084,215,95006
ZCTA5 28589,70,95004
ZCTA5 15201,6769,95003
ZCTA5 91306,14652,94998
ZCTA5 97502,11211,94996
ZCTA5 50009,7327,94989
ZCTA5 98229,13265,94968
ZCTA5 34239,6978,94963
ZCTA5 46157,1329,94963
ZCTA5 10703,7460,94962
ZCTA5 61877,596,94954
ZCTA5 20609,417,94951
ZCTA5 76273,3610,94948
ZCTA5 14568,2403,94947
ZCTA5 01226,3127,94943
ZCTA5 99579,7,94943
ZCTA5 95678,16677,94941
ZCTA5 51549,211,94932
ZCTA5 95816,9915,94922
ZCTA5 92260,15568,94906
ZCTA5 58311,35,94906
ZCTA5 46143,20886,94901
ZCTA5 93117,16568,94897
ZCTA5 75158,1328,94897
ZCTA5 50613,16343,94888
ZCTA5 49403,980,94881
ZCTA5 18017,15788,94880
ZCTA5 66086,3746,94876
ZCTA5 79063,278,94876
ZCTA5 12168,856,94869
ZCTA5 27410,24603,94860
ZCTA5 60129,104,94849
ZCTA5 55427,10163,94846
ZCTA5 85140,16084,94843
ZCTA5 19320,20237,94840
ZCTA5 78212,10939,94834
ZCTA5 58579,524,94825
ZCTA5 58448,149,94822
ZCTA5 82935,4651,94819
ZCTA5 61754,432,94818
ZCTA5 08318,4724,94814
ZCTA5 12059,717,94813
ZCTA5 19456,276,94811
ZCTA5 77984,1675,94807
ZCTA5 60193,15340,94806
ZCTA5 53572,4991,94806
ZCTA5 33026,11956,94799
ZCTA5 32308,10547,94796
ZCTA5 55302,3004,94796
ZCTA5 49424,17553,94792
ZCTA5 47341,1012,94786
ZCTA5 84730,126,94784
ZCTA5 37043,18483,94779
ZCTA5 62230,2685,94778
ZCTA5 06409,393,94770
ZCTA5 87316,421,94759
ZCTA5 56028,498,94755
ZCTA5 58554,11461,94754
ZCTA5 12740,780,94754
ZCTA5 27596,7155,94750
ZCTA5 19020,21379,94744
ZCTA5 64089,4939,94744
ZCTA5 99224,9314,94741
ZCTA5 48140,1307,94726
ZCTA5 12526,1611,94725
ZCTA5 12835,1158,94720
ZCTA5 98203,13844,94711
ZCTA5 48428,2064,94710
ZCTA5 11418,11250,94702
ZCTA5 66449,452,94702
ZCTA5 11550,17038,94695
ZCTA5 21679,150,94682
ZCTA5 59530,42,94674
ZCTA5 50524,223,94665
ZCTA5 61345,310,94664
ZCTA5 83832,658,94659
ZCTA5 47521,245,94650
ZCTA5 13029,2801,94645
ZCTA5 97055,6831,94638
ZCTA5 44067,8469,94637
ZCTA5 46804,12288,94635
ZCTA5 11428,6121,94622
ZCTA5 61753,1137,94622
ZCTA5 75450,112,94621
ZCTA5 57657,65,94618
ZCTA5 47141,583,94608
ZCTA5 55085,184,94600
ZCTA5 53129,5727,94593
ZCTA5 23168,2766,94593
ZCTA5 33196,15370,94590
ZCTA5 25425,5345,94590
ZCTA5 58733,176,94590
ZCTA5 02671,475,94589
ZCTA5 29643,1008,94581
ZCTA5 50201,3455,94580
ZCTA5 06247,1043,94575
ZCTA5 12157,1723,94571
ZCTA5 98037,11036,94567
ZCTA5 22655,7775,94567
ZCTA5 51526,739,94567
ZCTA5 11417,8887,94565
ZCTA5 23119,91,94563
ZCTA5 78575,3425,94560
ZCTA5 28107,2794,94558
ZCTA5 58568,252,94550
ZCTA5 57259,199,94549
ZCTA5 72404,11585,94546
ZCTA5 76271,634,94545
ZCTA5 46979,1839,94535
ZCTA5 67025,1311,94535
ZCTA5 64083,9046,94532
ZCTA5 46231,3563,94528
ZCTA5 68407,322,94518
ZCTA5 44253,1195,94508
ZCTA5 23831,13742,94506
ZCTA5 15116,6005,94503
ZCTA5 36255,410,94500
ZCTA5 85715,8792,94499
ZCTA5 08001,281,94498
ZCTA5 11104,11281,94487
ZCTA5 71238,861,94483
ZCTA5 79714,5649,94468
ZCTA5 39402,15326,94466
ZCTA5 58067,109,94461
ZCTA5 84765,2279,94453
ZCTA5 66021,1013,94446
ZCTA5 34293,20250,94445
ZCTA5 10465,16122,94444
ZCTA5 46142,12431,94444
ZCTA5 17073,1995,94441
ZCTA5 06042,9550,94435
ZCTA5 55368,793,94435
ZCTA5 58033,163,94435
ZCTA5 59718,16419,94431
ZCTA5 83713,10803,94427
ZCTA5 05446,6669,94406
ZCTA5 87582,293,94406
ZCTA5 68123,11685,94405
ZCTA5 04421,308,94405
ZCTA5 46122,5816,94396
ZCTA5 48822,934,94396
ZCTA5 60042,3158,94394
ZCTA5 48843,17412,94393
ZCTA5 11436,5496,94392
ZCTA5 76513,14123,94381
ZCTA5 70070,5012,94378
ZCTA5 84029,3208,94376
ZCTA5 33178,15834,94374
ZCTA5 80234,11418,94373
ZCTA5 67155,65,94372
ZCTA5 24011,407,94371
ZCTA5 78263,1193,94366
ZCTA5 42758,31,94365
ZCTA5 62677,884,94358
ZCTA5 68437,140,94349
ZCTA5 96714,438,94343
ZCTA5 35613,7884,94340
ZCTA5 54669,2939,94338
ZCTA5 81332,112,94332
ZCTA5 60130,6695,94331
ZCTA5 50105,399,94325
ZCTA5 41092,1126,94310
ZCTA5 61544,297,94307
ZCTA5 16685,94,94306
ZCTA5 95843,14602,94304
ZCTA5 21783,3331,94304
ZCTA5 76265,656,94300
ZCTA5 51355,513,94300
ZCTA5 99518,4172,94295
ZCTA5 19310,948,94289
ZCTA5 99128,164,94284
ZCTA5 75682,175,94272
ZCTA5 54101,1047,94269
ZCTA5 27243,1950,94264
ZCTA5 94585,9254,94259
ZCTA5 58760,133,94255
ZCTA5 98683,13361,94251
ZCTA5 14424,12424,94236
ZCTA5 10928,1726,94236
ZCTA5 20722,1786,94233
ZCTA5 14519,4957,94231
ZCTA5 99672,1305,94229
ZCTA5 95669,830,94221
ZCTA5 98672,2893,94219
ZCTA5 92503,24650,94218
ZCTA5 58443,66,94215
ZCTA5 60452,10088,94214
ZCTA5 53716,8098,94204
ZCTA5 70123,12165,94201
ZCTA5 12785,488,94174
ZCTA5 53036,1076,94169
ZCTA5 37686,3113,94164
ZCTA5 55040,4985,94148
ZCTA5 80013,24832,94142
ZCTA5 84106,14431,94142
ZCTA5 02136,12242,94138
ZCTA5 57035,432,94135
ZCTA5 95465,890,94134
ZCTA5 20877,12466,94133
ZCTA5 57780,21,94133
ZCTA5 53065,945,94130
ZCTA5 08006,189,94113
ZCTA5 53010,3442,94106
ZCTA5 65285,201,94094
ZCTA5 55944,2740,94093
ZCTA5 11358,12923,94084
ZCTA5 34949,4333,94075
ZCTA5 20737,6204,94066
ZCTA5 95252,4959,94065
ZCTA5 95670,20765,94061
ZCTA5 48041,1666,94060
ZCTA5 12056,834,94052
ZCTA5 99686,1523,94048
ZCTA5 58077,322,94043
ZCTA5 61840,238,94034
ZCTA5 23069,1062,94031
ZCTA5 08005,9660,94030
ZCTA5 06082,16897,94021
ZCTA5 80545,604,94015
ZCTA5 13164,887,94007
ZCTA5 85739,9126,94004
ZCTA5 19967,496,94004
ZCTA5 54126,1314,94002
ZCTA5 92394,8425,94001
ZCTA5 52765,181,94001
ZCTA5 62545,520,93999
ZCTA5 08215,5163,93994
ZCTA5 04222,1675,93991
ZCTA5 35811,10698,93990
ZCTA5 12192,680,93988
ZCTA5 97348,587,93987
ZCTA5 48152,12612,93981
ZCTA5 24211,4351,93978
ZCTA5 53105,11935,93973
ZCTA5 97015,9403,93965
ZCTA5 61571,9521,93950
ZCTA5 06096,5398,93950
ZCTA5 54441,371,93946
ZCTA5 97115,1384,93944
ZCTA5 76118,5480,93938
ZCTA5 02189,6239,93936
ZCTA5 33324,19331,93934
ZCTA5 71371,716,93931
ZCTA5 58035,128,93927
ZCTA5 58064,186,93919
ZCTA5 53560,1461,93905
ZCTA5 01085,15414,93893
ZCTA5 43230,24546,93890
ZCTA5 58651,263,93884
ZCTA5 59867,32,93878
ZCTA5 05742,259,93871
ZCTA5 12069,111,93869
ZCTA5 30047,20946,93860
ZCTA5 28512,1648,93859
ZCTA5 01072,640,93856
ZCTA5 06076,5103,93849
ZCTA5 47126,1555,93846
ZCTA5 96716,902,93841
ZCTA5 50130,587,93835
ZCTA5 62934,333,93832
ZCTA5 68531,280,93829
ZCTA5 77396,19848,93827
ZCTA5 84088,12162,93822
ZCTA5 83669,3926,93818
ZCTA5 29609,13024,93817
ZCTA5 12792,60,93815
ZCTA5 72167,675,93799
ZCTA5 68073,905,93798
ZCTA5 82923,348,93795
ZCTA5 84403,12897,93789
ZCTA5 13031,6485,93789
ZCTA5 15239,8326,93788
ZCTA5 02148,23367,93786
ZCTA5 51553,380,93786
ZCTA5 78702,10513,93784
ZCTA5 48160,4998,93780
ZCTA5 29054,3726,93771
ZCTA5 91722,10019,93765
ZCTA5 43116,586,93765
ZCTA5 48855,5669,93760
ZCTA5 62021,387,93755
ZCTA5 11374,19044,93752
ZCTA5 14131,2059,93746
ZCTA5 68462,1582,93737
ZCTA5 98055,9337,93734
ZCTA5 21650,107,93733
ZCTA5 14589,3082,93725
ZCTA5 03609,265,93725
ZCTA5 98387,16353,93719
ZCTA5 03216,901,93715
ZCTA5 56314,468,93715
ZCTA5 92704,20324,93712
ZCTA5 43469,1218,93711
ZCTA5 76085,3322,93710
ZCTA5 14057,3365,93707
ZCTA5 83624,570,93694
ZCTA5 19559,106,93688
ZCTA5 48073,16365,93683
ZCTA5 03857,4066,93678
ZCTA5 41602,333,93676
ZCTA5 73162,11456,93675
ZCTA5 99615,3990,93675
ZCTA5 08882,5883,93674
ZCTA5 19968,4975,93674
ZCTA5 05252,122,93671
ZCTA5 17527,1764,93669
ZCTA5 38953,185,93669
ZCTA5 99835,3572,93666
ZCTA5 55418,13553,93656
ZCTA5 98281,608,93646
ZCTA5 99322,226,93626
ZCTA5 64068,13449,93622
ZCTA5 49088,1446,93622
ZCTA5 47992,474,93619
ZCTA5 35475,6129,93615
ZCTA5 98134,215,93611
ZCTA5 54937,8086,93608
ZCTA5 73735,255,93589
ZCTA5 89430,86,93586
ZCTA5 63333,321,93582
ZCTA5 98811,59,93580
ZCTA5 12987,121,93579
ZCTA5 05058,159,93576
ZCTA5 60050,12565,93572
ZCTA5 48049,2219,93571
ZCTA5 03440,1109,93566
ZCTA5 29860,6337,93563
ZCTA5 60135,2625,93563
ZCTA5 58380,186,93560
ZCTA5 41005,8624,93557
ZCTA5 27957,581,93555
ZCTA5 06787,3072,93551
ZCTA5 62036,277,93548
ZCTA5 98501,17697,93545
ZCTA5 43001,1003,93541
ZCTA5 12177,169,93540
ZCTA5 04090,4525,93537
ZCTA5 48390,10536,93536
ZCTA5 13732,3156,93533
ZCTA5 49740,3176,93526
ZCTA5 37931,11145,93525
ZCTA5 95458,1279,93510
ZCTA5 13323,4353,93507
ZCTA5 30650,4521,93488
ZCTA5 54407,555,93485
ZCTA5 67740,741,93470
ZCTA5 77064,15593,93459
ZCTA5 22401,11059,93458
ZCTA5 99026,3241,93457
ZCTA5 07827,1696,93456
ZCTA5 63453,177,93456
ZCTA5 33549,6883,93450
ZCTA5 11419,12497,93449
ZCTA5 60914,9561,93448
ZCTA5 70518,5098,93442
ZCTA5 58275,267,93440
ZCTA5 66070,904,93437
ZCTA5 60441,12086,93436
ZCTA5 08879,9086,93435
ZCTA5 37174,13513,93434
ZCTA5 67753,203,93428
ZCTA5 14750,1993,93427
ZCTA5 77070,21174,93422
ZCTA5 62630,258,93420
ZCTA5 52345,515,93418
ZCTA5 73064,8665,93416
ZCTA5 95368,4268,93391
ZCTA5 83709,21787,93384
ZCTA5 55926,318,93379
ZCTA5 48377,8095,93378
ZCTA5 55324,437,93371
ZCTA5 78626,11466,93357
ZCTA5 92397,2014,93348
ZCTA5 55929,447,93345
ZCTA5 62634,398,93337
ZCTA5 63101,2420,93334
ZCTA5 54017,6925,93330
ZCTA5 02370,6806,93312
ZCTA5 58227,228,93308
ZCTA5 78664,21034,93299
ZCTA5 59911,3785,93294
ZCTA5 76233,1161,93294
ZCTA5 50629,921,93290
ZCTA5 92004,1101,93289
ZCTA5 53726,2255,93288
ZCTA5 98502,13914,93287
ZCTA5 75181,7431,93287
ZCTA5 56327,342,93287
ZCTA5 25419,4149,93286
ZCTA5 53154,15348,93285
ZCTA5 16506,9967,93284
ZCTA5 19609,3928,93282
ZCTA5 56017,707,93275
ZCTA5 02559,1596,93272
ZCTA5 54455,7227,93270
ZCTA5 78124,2294,93269
ZCTA5 01535,1874,93265
ZCTA5 87111,25443,93263
ZCTA5 58068,171,93262
ZCTA5 44275,1231,93251
ZCTA5 60446,11725,93247
ZCTA5 44001,8208,93247
ZCTA5 52302,16422,93233
ZCTA5 03903,2777,93231
ZCTA5 18249,1447,93228
ZCTA5 96120,311,93217
ZCTA5 92346,17282,93215
ZCTA5 66109,8862,93213
ZCTA5 37189,1717,93205
ZCTA5 49229,1170,93203
ZCTA5 28387,6985,93199
ZCTA5 30549,9056,93196
ZCTA5 74014,14978,93191
ZCTA5 01368,539,93190
ZCTA5 60440,17063,93182
ZCTA5 99747,61,93177
ZCTA5 55071,2259,93174
ZCTA5 33908,18163,93172
ZCTA5 18846,377,93166
ZCTA5 74133,19695,93163
ZCTA5 53188,14135,93160
ZCTA5 44721,5597,93160
ZCTA5 29672,5331,93154
ZCTA5 80524,14685,93149
ZCTA5 57441,226,93147
ZCTA5 64080,4949,93146
ZCTA5 58001,17,93141
ZCTA5 58601,11013,93130
ZCTA5 67149,405,93115
ZCTA5 76453,595,93109
ZCTA5 95638,845,93107
ZCTA5 67747,54,93106
ZCTA5 59804,3138,93103
ZCTA5 28461,9851,93102
ZCTA5 92509,18757,93096
ZCTA5 03593,189,93096
ZCTA5 58558,440,93091
ZCTA5 58012,1327,93084
ZCTA5 03301,13565,93081
ZCTA5 11951,4730,93080
ZCTA5 95382,13215,93076
ZCTA5 07057,4781,93070
ZCTA5 42724,1937,93064
ZCTA5 07644,8825,93061
ZCTA5 59044,4989,93061
ZCTA5 97306,12387,93058
ZCTA5 78754,9348,93057
ZCTA5 45384,156,93050
ZCTA5 49240,3812,93035
ZCTA5 55070,2832,93034
ZCTA5 57353,318,93032
ZCTA5 11953,5592,93027
ZCTA5 58529,279,93025
ZCTA5 58325,24,93025
ZCTA5 62549,2302,93017
ZCTA5 23320,23455,93015
ZCTA5 95695,14361,93000
ZCTA5 17518,485,92999
ZCTA5 97027,4928,92998
ZCTA5 06786,4076,92995
ZCTA5 58214,145,92990
ZCTA5 60016,23350,92988
ZCTA5 61740,581,92981
ZCTA5 08071,3684,92980
ZCTA5 61360,1273,92973
ZCTA5 95528,629,92973
ZCTA5 21742,12881,92972
ZCTA5 32225,19878,92970
ZCTA5 58520,123,92963
ZCTA5 18451,321,92958
ZCTA5 21234,28640,92954
ZCTA5 75234,13859,92950
ZCTA5 33160,19405,92945
ZCTA5 21236,14826,92944
ZCTA5 77318,7123,92943
ZCTA5 95834,10771,92930
ZCTA5 55009,3402,92930
ZCTA5 62097,1073,92920
ZCTA5 51047,359,92918
ZCTA5 34251,2151,92913
ZCTA5 27959,1354,92911
ZCTA5 40299,16942,92905
ZCTA5 03872,1571,92905
ZCTA5 85379,14048,92903
ZCTA5 12586,4284,92898
ZCTA5 92399,18759,92894
ZCTA5 53004,1348,92893
ZCTA5 56027,320,92893
ZCTA5 84005,7768,92890
ZCTA5 04046,3222,92887
ZCTA5 12066,801,92887
ZCTA5 12188,5042,92875
ZCTA5 73750,2644,92874
ZCTA5 45865,1837,92870
ZCTA5 18343,1570,92870
ZCTA5 56546,93,92870
ZCTA5 93036,13287,92861
ZCTA5 51039,1127,92861
ZCTA5 38133,7957,92858
ZCTA5 62243,2255,92856
ZCTA5 91730,24954,92853
ZCTA5 60468,2325,92852
ZCTA5 37032,1721,92847
ZCTA5 45735,671,92846
ZCTA5 82836,423,92843
ZCTA5 56231,158,92842
ZCTA5 56761,167,92834
ZCTA5 54211,126,92828
ZCTA5 19522,5392,92823
ZCTA5 07073,4319,92821
ZCTA5 68980,158,92821
ZCTA5 79519,39,92815
ZCTA5 89084,9386,92814
ZCTA5 56667,264,92812
ZCTA5 79517,114,92812
ZCTA5 43619,3031,92810
ZCTA5 87059,4117,92799
ZCTA5 53013,1349,92795
ZCTA5 50510,442,92795
ZCTA5 79602,8798,92794
ZCTA5 78234,979,92793
ZCTA5 54904,9718,92789
ZCTA5 48873,480,92785
ZCTA5 79423,15780,92784
ZCTA5 52201,591,92783
ZCTA5 81253,307,92780
ZCTA5 03461,1817,92777
ZCTA5 56547,1002,92776
ZCTA5 81007,11403,92765
ZCTA5 33137,9900,92759
ZCTA5 44044,4188,92757
ZCTA5 18222,3658,92753
ZCTA5 83428,243,92753
ZCTA5 02888,8156,92752
ZCTA5 57016,366,92752
ZCTA5 60073,19510,92750
ZCTA5 34797,602,92748
ZCTA5 90604,11939,92743
ZCTA5 76021,14388,92741
ZCTA5 14428,2858,92739
ZCTA5 33411,25446,92738
ZCTA5 68018,189,92737
ZCTA5 55306,5969,92733
ZCTA5 22902,11107,92730
ZCTA5 21237,11493,92727
ZCTA5 51019,295,92724
ZCTA5 99559,2322,92720
ZCTA5 58759,315,92714
ZCTA5 76036,8872,92698
ZCTA5 68755,157,92692
ZCTA5 33073,11776,92690
ZCTA5 49024,12113,92684
ZCTA5 49253,1265,92682
ZCTA5 53001,826,92682
ZCTA5 61424,21,92676
ZCTA5 44418,503,92670
ZCTA5 53038,1723,92669
ZCTA5 01366,472,92669
ZCTA5 95633,1529,92665
ZCTA5 55353,1231,92656
ZCTA5 32750,9469,92654
ZCTA5 66066,1121,92650
ZCTA5 57053,753,92648
ZCTA5 52161,606,92648
ZCTA5 68415,255,92647
ZCTA5 24175,3278,92645
ZCTA5 55076,9316,92641
ZCTA5 55952,907,92637
ZCTA5 30907,18398,92635
ZCTA5 03741,1625,92635
ZCTA5 90004,22528,92624
ZCTA5 95662,12424,92612
ZCTA5 47970,818,92607
ZCTA5 26437,238,92601
ZCTA5 62413,138,92601
ZCTA5 79093,40,92595
ZCTA5 63041,180,92590
ZCTA5 59602,10342,92588
ZCTA5 54623,863,92585
ZCTA5 80643,1457,92582
ZCTA5 96725,1292,92581
ZCTA5 84055,472,92580
ZCTA5 57375,281,92574
ZCTA5 77423,3631,92569
ZCTA5 43105,3183,92566
ZCTA5 80133,1074,92556
ZCTA5 34683,13380,92555
ZCTA5 19939,2852,92544
ZCTA5 81431,142,92536
ZCTA5 50669,1045,92533
ZCTA5 20763,858,92533
ZCTA5 68368,195,92519
ZCTA5 32828,23465,92517
ZCTA5 83638,2508,92512
ZCTA5 64153,2404,92503
ZCTA5 59732,82,92499
ZCTA5 72611,537,92494
ZCTA5 03259,233,92484
ZCTA5 99016,6549,92482
ZCTA5 32176,7165,92481
ZCTA5 14712,1452,92480
ZCTA5 20653,10645,92475
ZCTA5 37694,927,92470
ZCTA5 55370,241,92468
ZCTA5 45433,612,92467
ZCTA5 92104,21873,92464
ZCTA5 95324,2811,92453
ZCTA5 80746,26,92450
ZCTA5 44281,13086,92440
ZCTA5 75104,15697,92423
ZCTA5 49331,6773,92419
ZCTA5 99337,11094,92417
ZCTA5 23840,777,92403
ZCTA5 95667,14053,92397
ZCTA5 66018,2271,92393
ZCTA5 92683,27169,92392
ZCTA5 60142,12804,92361
ZCTA5 91342,24833,92356
ZCTA5 12561,6477,92350
ZCTA5 96092,93,92344
ZCTA5 29414,17198,92343
ZCTA5 13304,744,92341
ZCTA5 91101,11463,92339
ZCTA5 83867,136,92337
ZCTA5 04093,3257,92336
ZCTA5 70665,4367,92333
ZCTA5 04008,1228,92330
ZCTA5 30568,635,92329
ZCTA5 08210,6614,92326
ZCTA5 12594,1622,92326
ZCTA5 46371,1174,92323
ZCTA5 79344,74,92316
ZCTA5 34135,20275,92304
ZCTA5 72714,5263,92303
ZCTA5 76537,2030,92300
ZCTA5 33708,7929,92298
ZCTA5 58218,342,92294
ZCTA5 03464,382,92293
ZCTA5 89145,10187,92289
ZCTA5 68377,196,92285
ZCTA5 22726,329,92280
ZCTA5 85381,9180,92278
ZCTA5 61724,184,92271
ZCTA5 10977,15729,92260
ZCTA5 76012,10465,92258
ZCTA5 07420,1888,92256
ZCTA5 19551,1671,92253
ZCTA5 59041,765,92253
ZCTA5 95962,457,92249
ZCTA5 95450,119,92249
ZCTA5 15064,120,92248
ZCTA5 60805,7161,92246
ZCTA5 17889,893,92245
ZCTA5 43123,25432,92243
ZCTA5 36279,1039,92237
ZCTA5 79755,47,92234
ZCTA5 75771,7109,92230
ZCTA5 93287,34,92229
ZCTA5 03608,1353,92217
ZCTA5 16229,2197,92212
ZCTA5 43136,357,92200
ZCTA5 61273,1211,92196
ZCTA5 73004,330,92195
ZCTA5 62293,1685,92194
ZCTA5 36548,397,92191
ZCTA5 48003,2196,92188
ZCTA5 55406,15661,92181
ZCTA5 58545,1455,92181
ZCTA5 22841,1067,92174
ZCTA5 55362,6947,92171
ZCTA5 21629,3319,92169
ZCTA5 05770,439,92166
ZCTA5 07643,4106,92164
ZCTA5 59404,10867,92151
ZCTA5 70737,16185,92137
ZCTA5 28032,1282,92137
ZCTA5 92111,17174,92134
ZCTA5 78949,210,92130
ZCTA5 12921,994,92122
ZCTA5 84128,7163,92120
ZCTA5 64660,169,92105
ZCTA5 85646,667,92101
ZCTA5 49333,4287,92099
ZCTA5 17961,2544,92090
ZCTA5 93933,8988,92085
ZCTA5 47060,2339,92079
ZCTA5 76621,416,92062
ZCTA5 50642,263,92060
ZCTA5 29429,1484,92054
ZCTA5 98682,22017,92051
ZCTA5 37062,4597,92048
ZCTA5 92582,4225,92046
ZCTA5 57003,620,92046
ZCTA5 58385,68,92046
ZCTA5 02169,25724,92045
ZCTA5 56531,815,92043
ZCTA5 25430,3154,92042
ZCTA5 15622,491,92027
ZCTA5 33827,955,92026
ZCTA5 73102,1134,92017
ZCTA5 72156,152,92016
ZCTA5 70712,95,92015
ZCTA5 97026,951,92014
ZCTA5 12023,928,91998
ZCTA5 55991,595,91998
ZCTA5 61015,308,91997
ZCTA5 67733,79,91992
ZCTA5 99021,3441,91986
ZCTA5 84002,107,91979
ZCTA5 08330,10681,91978
ZCTA5 13037,3589,91977
ZCTA5 20109,13590,91973
ZCTA5 50054,1067,91969
ZCTA5 97013,8505,91968
ZCTA5 20762,801,91965
ZCTA5 58758,127,91960
ZCTA5 02645,4197,91955
ZCTA5 97385,1355,91953
ZCTA5 53139,1016,91952
ZCTA5 60520,1159,91950
ZCTA5 78072,147,91948
ZCTA5 52656,937,91947
ZCTA5 75770,1002,91944
ZCTA5 61373,829,91942
ZCTA5 52807,6535,91932
ZCTA5 80601,12091,91930
ZCTA5 93428,2731,91928
ZCTA5 51003,740,91925
ZCTA5 45380,2120,91909
ZCTA5 51534,3341,91906
ZCTA5 21226,2429,91902
ZCTA5 55935,378,91901
ZCTA5 23842,2520,91900
ZCTA5 47639,1584,91897
ZCTA5 32065,12482,91896
ZCTA5 51024,912,91895
ZCTA5 58656,173,91892
ZCTA5 97520,11717,91888
ZCTA5 44039,12730,91881
ZCTA5 98674,5052,91880
ZCTA5 93442,5022,91878
ZCTA5 39042,13383,91876
